year,month,province_ifls1,district_ifls1,province,district,district_name,precip_cm,lat,lon
1950,2,32.0,73.0,32.0,73.0,bandung,35.620003,-6.75,107.75
1950,2,,,72.0,2.0,banggai,16.32,-0.75,123.25
1950,2,16.0,7.0,16.0,7.0,bangka,,-2.25,106.25
1950,2,35.0,26.0,35.0,26.0,bangkalan,,-6.75,112.75
1950,2,51.0,6.0,51.0,6.0,bangli,,-8.25,115.75
1950,2,63.0,3.0,63.0,3.0,banjar,29.460001,-3.25,114.75
1950,2,,,63.0,30.0,banjar baru,29.460001,-3.25,114.75
1950,2,63.0,71.0,63.0,71.0,banjarmasin,29.460001,-3.25,114.75
1950,2,33.0,4.0,33.0,4.0,banjarnegara,43.53,-7.25,109.75
1950,2,73.0,3.0,73.0,3.0,bantaeng,90.92,-5.25,119.75
1950,2,34.0,2.0,34.0,2.0,bantul,24.73,-7.75,110.75
1950,2,33.0,2.0,33.0,2.0,banyumas,47.69,-7.25,109.25
1950,2,35.0,10.0,35.0,10.0,banyuwangi,16.91,-8.25,114.25
1950,2,63.0,4.0,63.0,4.0,barito kuala,29.8,-2.75,114.75
1950,2,62.0,4.0,62.0,4.0,barito selatan,14.219999,-1.75,114.75
1950,2,62.0,5.0,62.0,5.0,barito utara,20.17,-0.75,114.75
1950,2,73.0,10.0,73.0,10.0,barru,41.55,-4.25,119.75
1950,2,14.0,72.0,14.0,72.0,batam,,1.25,104.25
1950,2,33.0,25.0,33.0,25.0,batang,,-6.75,109.75
1950,2,15.0,4.0,15.0,4.0,batang hari,20.439999,-1.75,103.75
1950,2,54.0,6.0,54.0,,baukau,15.7699995,-8.75,126.75
1950,2,32.0,18.0,32.0,18.0,bekasi,23.49,-6.25,107.25
1950,2,16.0,8.0,16.0,8.0,belitung,,-2.75,108.25
1950,2,53.0,6.0,53.0,,belu,15.01,-9.25,124.75
1950,2,14.0,5.0,14.0,8.0,bengkalis,,1.75,101.75
1950,2,17.0,71.0,17.0,71.0,bengkulu,20.2,-3.75,102.25
1950,2,,,17.0,,bengkulu,20.2,-3.75,102.25
1950,2,17.0,2.0,17.0,2.0,bengkulu lebong,21.18,-3.25,102.75
1950,2,17.0,1.0,17.0,1.0,bengkulu selatan,24.95,-4.25,103.25
1950,2,17.0,3.0,17.0,3.0,bengkulu utara,15.01,-2.75,101.75
1950,2,64.0,3.0,64.0,5.0,berau,18.1,1.75,117.75
1950,2,82.0,9.0,92.0,5.0,biak numfor,,-0.75,136.25
1950,2,52.0,6.0,52.0,6.0,bima,,-8.25,118.75
1950,2,12.0,76.0,12.0,76.0,binjai,6.85,3.75,108.25
1950,2,,,11.0,10.0,bireuen,22.28,5.25,96.75
1950,2,71.0,73.0,71.0,,bitung,,1.25,125.25
1950,2,35.0,5.0,35.0,5.0,blitar,28.029999,-8.25,112.25
1950,2,35.0,72.0,35.0,72.0,blitar,28.029999,-8.25,112.25
1950,2,33.0,16.0,33.0,16.0,blora,,-6.75,111.75
1950,2,54.0,12.0,54.0,,bobonaro,17.42,-8.75,125.25
1950,2,32.0,3.0,32.0,3.0,bogor,26.84,-6.75,106.75
1950,2,32.0,71.0,32.0,71.0,bogor,26.84,-6.75,106.75
1950,2,35.0,22.0,35.0,22.0,bojonegoro,42.05,-7.25,112.25
1950,2,71.0,2.0,71.0,,bolaang mengondow,12.66,0.75,124.25
1950,2,35.0,11.0,35.0,11.0,bondowoso,23.4,-7.75,114.25
1950,2,73.0,11.0,73.0,11.0,bone,28.37,-4.75,120.25
1950,2,33.0,9.0,33.0,9.0,boyolali,26.98,-7.75,110.25
1950,2,33.0,29.0,33.0,29.0,brebes,,-6.75,109.25
1950,2,13.0,75.0,13.0,75.0,bukittinggi,21.710001,-0.25,100.25
1950,2,51.0,8.0,51.0,8.0,buleleng,37.120003,-8.25,115.25
1950,2,64.0,4.0,64.0,,bulongan,26.37,0.25,114.75
1950,2,73.0,2.0,73.0,2.0,bulukumba,33.94,-5.25,120.25
1950,2,,,15.0,9.0,bungo,58.97,-6.75,110.75
1950,2,15.0,2.0,15.0,,bungo tebo,10.809999,-1.25,102.25
1950,2,72.0,4.0,72.0,,buol toli-toli,19.57,0.75,120.75
1950,2,74.0,1.0,74.0,1.0,buton,17.05,-5.25,122.75
1950,2,32.0,9.0,32.0,9.0,ciamis,32.120003,-7.25,108.75
1950,2,32.0,5.0,32.0,5.0,cianjur,32.78,-7.25,107.25
1950,2,33.0,1.0,33.0,1.0,cilacap,,-7.75,109.25
1950,2,,,32.0,78.0,cilegon,24.5,-6.25,106.25
1950,2,32.0,11.0,32.0,11.0,cirebon,,-6.75,108.75
1950,2,32.0,74.0,32.0,74.0,cirebon,,-6.75,108.75
1950,2,54.0,1.0,54.0,,cova lima,16.689999,-9.25,125.25
1950,2,,,14.0,73.0,d u m a i,10.559999,1.75,101.25
1950,2,12.0,8.0,12.0,10.0,dairi,17.7,2.75,98.25
1950,2,12.0,10.0,12.0,12.0,deli serdang,9.35,3.75,98.75
1950,2,33.0,21.0,33.0,21.0,demak,58.97,-6.75,110.75
1950,2,51.0,71.0,51.0,71.0,denpasar,,-8.75,115.25
1950,2,,,32.0,77.0,depok,26.579998,-6.25,106.75
1950,2,54.0,8.0,54.0,,dilli,17.57,-8.75,125.75
1950,2,52.0,5.0,52.0,5.0,dompu,,-8.25,118.75
1950,2,72.0,3.0,72.0,5.0,donggala,,-0.75,120.25
1950,2,53.0,10.0,53.0,11.0,ende,,-8.25,121.75
1950,2,73.0,16.0,73.0,16.0,enrekang,25.32,-3.25,120.25
1950,2,54.0,11.0,54.0,,ermera,17.42,-8.75,125.25
1950,2,82.0,5.0,,,fak-fak,42.28,-3.75,134.75
1950,2,53.0,8.0,53.0,9.0,flores timur,16.03,-8.25,123.25
1950,2,32.0,7.0,32.0,7.0,garut,32.65,-7.25,107.75
1950,2,51.0,4.0,51.0,4.0,gianyar,37.120003,-8.25,115.25
1950,2,71.0,1.0,71.0,2.0,gorontalo,19.03,0.75,123.25
1950,2,71.0,71.0,71.0,2.0,gorontalo,19.03,0.75,123.25
1950,2,73.0,6.0,73.0,6.0,gowa,90.92,-5.25,119.75
1950,2,35.0,25.0,35.0,25.0,gresik,28.55,-7.25,112.75
1950,2,33.0,15.0,33.0,15.0,grobogan,39.98,-7.25,110.25
1950,2,34.0,3.0,34.0,3.0,gunung kidul,24.73,-7.75,110.75
1950,2,81.0,4.0,81.0,,halmahera tengah,,0.25,128.25
1950,2,63.0,6.0,63.0,6.0,hulu sei selatan,28.87,-2.75,115.25
1950,2,63.0,7.0,63.0,7.0,hulu sei tengah,28.87,-2.75,115.25
1950,2,63.0,8.0,63.0,8.0,hulu sei utara,26.539999,-2.25,115.25
1950,2,14.0,2.0,14.0,3.0,indragiri hilir,,-0.25,103.75
1950,2,14.0,1.0,14.0,2.0,indragiri hulu,6.37,-0.25,102.25
1950,2,32.0,14.0,32.0,14.0,indramayu,,-6.25,108.25
1950,2,31.0,74.0,31.0,74.0,jakarta barat,26.579998,-6.25,106.75
1950,2,31.0,73.0,31.0,73.0,jakarta pusat,26.579998,-6.25,106.75
1950,2,31.0,71.0,31.0,71.0,jakarta selatan,26.579998,-6.25,106.75
1950,2,31.0,72.0,31.0,72.0,jakarta timur,26.579998,-6.25,106.75
1950,2,31.0,75.0,31.0,75.0,jakarta utara,26.579998,-6.25,106.75
1950,2,15.0,71.0,15.0,71.0,jambi,20.439999,-1.75,103.75
1950,2,82.0,3.0,93.0,4.0,jayapura,35.04,-2.75,139.75
1950,2,82.0,2.0,93.0,2.0,jayawijaya,36.120003,-4.25,139.75
1950,2,35.0,9.0,35.0,9.0,jember,28.720001,-8.25,113.75
1950,2,51.0,1.0,51.0,1.0,jembrana,20.91,-8.25,114.75
1950,2,73.0,4.0,73.0,4.0,jeneponto,90.92,-5.25,119.75
1950,2,33.0,20.0,33.0,20.0,jepara,,-6.25,110.75
1950,2,35.0,17.0,35.0,17.0,jombang,42.05,-7.25,112.25
1950,2,14.0,4.0,14.0,6.0,kampar,10.7,0.25,101.75
1950,2,62.0,3.0,62.0,3.0,kapuas,35.16,-3.25,114.25
1950,2,61.0,6.0,61.0,,kapuas hulu,40.3,1.25,113.25
1950,2,51.0,7.0,51.0,7.0,karang asem,,-8.25,115.75
1950,2,33.0,13.0,33.0,13.0,karanganyar,26.98,-7.75,110.25
1950,2,32.0,17.0,32.0,17.0,karawang,23.49,-6.25,107.25
1950,2,,,14.0,11.0,karimun,,1.25,103.25
1950,2,12.0,9.0,12.0,11.0,karo,16.11,3.25,98.25
1950,2,33.0,5.0,33.0,5.0,kebumen,22.52,-7.75,109.75
1950,2,35.0,6.0,35.0,6.0,kediri,39.21,-7.75,112.25
1950,2,35.0,71.0,35.0,71.0,kediri,39.21,-7.75,112.25
1950,2,33.0,24.0,33.0,24.0,kendal,,-6.75,110.25
1950,2,74.0,3.0,74.0,3.0,kendari,9.0199995,-3.75,122.25
1950,2,,,13.0,1.0,kepulauan mentawai,,-1.75,99.75
1950,2,14.0,3.0,14.0,10.0,kepulauan riau,13.65,0.75,104.75
1950,2,15.0,1.0,15.0,1.0,kerinci,9.7300005,-2.25,101.25
1950,2,61.0,4.0,61.0,6.0,ketapang,19.28,-1.25,110.75
1950,2,33.0,10.0,33.0,10.0,klaten,24.73,-7.75,110.75
1950,2,51.0,5.0,51.0,5.0,klungkung,,-8.25,115.75
1950,2,74.0,4.0,74.0,4.0,kolaka,8.05,-3.75,121.75
1950,2,63.0,2.0,63.0,2.0,kota baru,26.679998,-2.75,116.25
1950,2,12.0,73.0,12.0,73.0,kota pematang siantar,15.589999,2.75,99.25
1950,2,62.0,1.0,62.0,1.0,kotawaringin barat,16.25,-2.25,111.75
1950,2,62.0,2.0,62.0,2.0,kotawaringin timur,17.189999,-2.75,112.75
1950,2,,,14.0,1.0,kuantan sengingi,8.92,-0.25,101.75
1950,2,33.0,19.0,33.0,19.0,kudus,27.12,-6.75,111.25
1950,2,34.0,1.0,34.0,1.0,kulon progo,26.98,-7.75,110.25
1950,2,32.0,10.0,32.0,10.0,kuningan,,-6.75,108.75
1950,2,53.0,3.0,53.0,3.0,kupang,23.91,-9.75,123.75
1950,2,64.0,2.0,64.0,3.0,kutai,21.7,0.25,116.75
1950,2,,,64.0,2.0,kutai barat,21.0,-0.25,115.75
1950,2,,,64.0,4.0,kutai timur,20.03,1.25,116.75
1950,2,12.0,5.0,12.0,7.0,labuhan batu,13.32,2.25,99.75
1950,2,16.0,4.0,16.0,4.0,lahat,28.4,-3.75,103.25
1950,2,35.0,24.0,35.0,24.0,lamongan,,-6.75,112.25
1950,2,18.0,4.0,18.0,1.0,lampung barat,15.55,-5.25,104.25
1950,2,18.0,1.0,18.0,3.0,lampung selatan,11.059999,-5.25,105.25
1950,2,18.0,2.0,18.0,5.0,lampung tengah,19.24,-4.75,105.25
1950,2,,,18.0,4.0,lampung timur,21.130001,-4.75,105.75
1950,2,18.0,3.0,18.0,6.0,lampung utara,25.01,-4.25,104.75
1950,2,12.0,11.0,12.0,13.0,langkat,17.92,3.75,98.25
1950,2,54.0,5.0,54.0,,lautem,,-8.25,126.75
1950,2,32.0,2.0,32.0,2.0,lebak,31.98,-6.75,106.25
1950,2,54.0,10.0,54.0,,likuisa,,5.75,139.75
1950,2,13.0,7.0,13.0,8.0,lima puluh koto,26.48,0.25,100.25
1950,2,52.0,1.0,52.0,1.0,lombok barat,,-8.25,116.25
1950,2,52.0,2.0,52.0,2.0,lombok tengah,14.789999,-8.75,116.25
1950,2,52.0,3.0,52.0,3.0,lombok timur,,-8.25,116.75
1950,2,35.0,8.0,35.0,8.0,lumajang,8.84,-8.25,113.25
1950,2,73.0,17.0,73.0,17.0,luwu,30.7,-2.25,120.75
1950,2,,,73.0,22.0,luwu utara,18.83,-2.75,120.25
1950,2,72.0,1.0,72.0,2.0,luwuk/banggai,16.32,-0.75,123.25
1950,2,35.0,19.0,35.0,19.0,madiun,36.47,-7.75,111.75
1950,2,35.0,77.0,35.0,77.0,madiun,36.47,-7.75,111.75
1950,2,33.0,8.0,33.0,8.0,magelang,39.98,-7.25,110.25
1950,2,33.0,71.0,33.0,71.0,magelang,39.98,-7.25,110.25
1950,2,35.0,20.0,35.0,20.0,magetan,36.47,-7.75,111.75
1950,2,32.0,12.0,32.0,12.0,majalengka,54.5,-6.75,108.25
1950,2,73.0,20.0,73.0,20.0,majene,,-3.75,118.75
1950,2,35.0,7.0,35.0,7.0,malang,21.47,-8.25,112.75
1950,2,35.0,73.0,35.0,73.0,malang,21.47,-8.25,112.75
1950,2,,,64.0,6.0,malinau,21.07,3.75,116.75
1950,2,81.0,2.0,81.0,3.0,maluku tengah,14.410001,-3.25,128.75
1950,2,81.0,1.0,81.0,2.0,maluku tenggara,,-7.25,131.75
1950,2,81.0,3.0,82.0,,maluku utara,,1.75,128.25
1950,2,73.0,21.0,73.0,21.0,mamuju,14.62,-1.75,119.75
1950,2,71.0,72.0,71.0,,manado,40.77,1.25,124.75
1950,2,54.0,7.0,54.0,,manatuto,14.9,-8.75,126.25
1950,2,,,12.0,2.0,mandailing natal,31.470001,0.75,99.25
1950,2,53.0,12.0,53.0,,manggarai,,-8.25,120.25
1950,2,82.0,7.0,91.0,2.0,manokwari,,-1.25,134.25
1950,2,54.0,3.0,54.0,,manufahi,,5.75,139.75
1950,2,73.0,8.0,73.0,8.0,maros,60.74,-4.75,119.75
1950,2,,,52.0,71.0,mataram,18.83,-2.75,120.25
1950,2,12.0,75.0,12.0,75.0,medan,9.35,3.75,98.75
1950,2,,,15.0,2.0,merangin,10.809999,-1.25,102.25
1950,2,82.0,1.0,93.0,1.0,merauke,53.809998,-6.75,139.25
1950,2,,,18.0,72.0,metro,11.059999,-5.25,105.25
1950,2,71.0,3.0,71.0,4.0,minahasa,40.77,1.25,124.75
1950,2,35.0,16.0,35.0,16.0,mojokerto,28.55,-7.25,112.75
1950,2,35.0,76.0,35.0,76.0,mojokerto,28.55,-7.25,112.75
1950,2,,,72.0,3.0,morowali,51.79,-1.75,121.75
1950,2,16.0,3.0,16.0,3.0,muara enim,36.620003,-3.75,103.75
1950,2,,,15.0,5.0,muaro jambi,21.49,-1.25,103.75
1950,2,74.0,2.0,74.0,2.0,muna,,-4.75,122.75
1950,2,16.0,6.0,16.0,6.0,musi banyu asin,30.720001,-2.25,104.25
1950,2,16.0,5.0,16.0,5.0,musi rawas,23.76,-2.75,102.75
1950,2,,,92.0,2.0,nabire,,-3.25,135.25
1950,2,53.0,11.0,53.0,12.0,ngada,,-8.25,121.25
1950,2,35.0,18.0,35.0,18.0,nganjuk,39.21,-7.75,112.25
1950,2,35.0,21.0,35.0,21.0,ngawi,33.620003,-7.25,111.75
1950,2,12.0,1.0,12.0,1.0,nias,,1.25,97.75
1950,2,16.0,2.0,16.0,2.0,ogan komering ilir,32.89,-3.25,105.25
1950,2,16.0,1.0,16.0,1.0,ogan komering ulu,31.12,-4.25,104.25
1950,2,35.0,1.0,35.0,1.0,pacitan,25.07,-8.25,111.25
1950,2,13.0,71.0,13.0,71.0,padang,16.6,-0.75,100.25
1950,2,13.0,74.0,13.0,74.0,padang panjang,21.710001,-0.25,100.25
1950,2,13.0,5.0,13.0,6.0,padang pariaman,16.6,-0.75,100.25
1950,2,62.0,71.0,62.0,71.0,palangka raya,19.48,-2.25,113.75
1950,2,16.0,71.0,16.0,71.0,palembang,31.98,-2.75,104.75
1950,2,,,72.0,71.0,palu,9.93,-0.75,119.75
1950,2,35.0,28.0,35.0,28.0,pamekasan,,-6.75,113.75
1950,2,32.0,1.0,32.0,1.0,pandeglang,38.8,-6.75,105.75
1950,2,73.0,9.0,73.0,9.0,pangkajene kepulauan,60.74,-4.75,119.75
1950,2,16.0,72.0,16.0,72.0,pangkal pinang,,-2.25,106.25
1950,2,82.0,4.0,,,paniai,43.61,-3.25,136.75
1950,2,73.0,72.0,73.0,72.0,pare-pare,41.55,-4.25,119.75
1950,2,13.0,8.0,13.0,9.0,pasaman,27.01,0.25,99.75
1950,2,64.0,1.0,64.0,1.0,pasir,19.0,-1.75,116.25
1950,2,35.0,14.0,35.0,14.0,pasuruan,37.71,-7.75,112.75
1950,2,35.0,75.0,35.0,75.0,pasuruan,37.71,-7.75,112.75
1950,2,33.0,18.0,33.0,18.0,pati,27.12,-6.75,111.25
1950,2,13.0,76.0,13.0,76.0,payakumbuh,15.9,-0.25,100.75
1950,2,33.0,26.0,33.0,26.0,pekalongan,,-6.75,109.75
1950,2,33.0,75.0,33.0,75.0,pekalongan,,-6.75,109.75
1950,2,14.0,71.0,14.0,71.0,pekan baru,19.460001,0.75,101.25
1950,2,,,14.0,4.0,pelalawan,11.61,0.25,102.25
1950,2,33.0,27.0,33.0,27.0,pemalang,,-6.75,109.25
1950,2,,,12.0,73.0,pematang siantar,15.589999,2.75,99.25
1950,2,13.0,1.0,13.0,2.0,pesisir selatan,13.56,-1.25,100.75
1950,2,11.0,7.0,11.0,9.0,pidie,25.48,5.25,95.75
1950,2,73.0,15.0,73.0,15.0,pinrang,36.71,-3.75,119.75
1950,2,73.0,19.0,73.0,19.0,polewali mamasa,34.0,-3.25,119.25
1950,2,35.0,2.0,35.0,2.0,ponorogo,36.47,-7.75,111.75
1950,2,61.0,2.0,61.0,4.0,pontianak,14.67,0.25,109.25
1950,2,61.0,71.0,61.0,71.0,pontianak,14.67,0.25,109.25
1950,2,72.0,2.0,72.0,4.0,poso,27.060001,-1.25,121.25
1950,2,35.0,13.0,35.0,13.0,probolinggo,22.33,-7.75,113.25
1950,2,35.0,74.0,35.0,74.0,probolinggo,22.33,-7.75,113.25
1950,2,33.0,3.0,33.0,3.0,purbalingga,43.53,-7.25,109.75
1950,2,32.0,16.0,32.0,16.0,purwakarta,19.78,-6.75,107.25
1950,2,33.0,6.0,33.0,6.0,purworejo,26.98,-7.75,110.25
1950,2,,,17.0,2.0,rejang lebong,21.18,-3.25,102.75
1950,2,33.0,17.0,33.0,17.0,rembang,,-6.75,111.75
1950,2,,,14.0,9.0,rokan hilir,,1.75,124.75
1950,2,,,14.0,7.0,rokan hulu,29.329998,0.75,100.25
1950,2,11.0,72.0,11.0,72.0,sabang,,5.75,95.25
1950,2,33.0,73.0,33.0,73.0,salatiga,32.27,-7.25,110.75
1950,2,64.0,72.0,64.0,72.0,samarinda,20.539999,-0.25,117.25
1950,2,61.0,1.0,61.0,1.0,sambas,,1.75,109.25
1950,2,35.0,27.0,35.0,27.0,sampang,,-6.75,113.25
1950,2,61.0,3.0,61.0,5.0,sanggau,32.1,0.25,110.25
1950,2,71.0,4.0,71.0,,sangihe talaud,,3.75,126.25
1950,2,15.0,3.0,15.0,,sarko (sarolangun bangko),21.710001,-2.25,102.75
1950,2,,,15.0,3.0,sarolangun,21.710001,-2.25,102.75
1950,2,13.0,73.0,13.0,73.0,sawah lunto,9.93,-0.75,100.75
1950,2,13.0,3.0,13.0,4.0,sawahlunto/sijunjung,10.5,-0.75,101.25
1950,2,73.0,1.0,73.0,1.0,selayar,,-5.75,120.75
1950,2,33.0,22.0,33.0,22.0,semarang,32.27,-7.25,110.75
1950,2,33.0,74.0,33.0,74.0,semarang,32.27,-7.25,110.75
1950,2,32.0,20.0,32.0,20.0,serang,24.5,-6.25,106.25
1950,2,,,14.0,5.0,siak,19.460001,0.75,101.25
1950,2,12.0,71.0,12.0,71.0,sibolga,,1.75,98.75
1950,2,73.0,14.0,73.0,14.0,sidenreng rappang,36.71,-3.75,119.75
1950,2,35.0,15.0,35.0,15.0,sidoarjo,28.55,-7.25,112.75
1950,2,53.0,9.0,53.0,10.0,sikka,,-8.25,122.25
1950,2,12.0,7.0,12.0,9.0,simalungun,15.589999,2.75,99.25
1950,2,73.0,7.0,73.0,7.0,sinjai,33.94,-5.25,120.25
1950,2,61.0,5.0,61.0,7.0,sintang,28.429998,0.25,112.25
1950,2,35.0,12.0,35.0,12.0,situbondo,23.4,-7.75,114.25
1950,2,34.0,4.0,34.0,4.0,sleman,24.73,-7.75,110.75
1950,2,13.0,2.0,13.0,3.0,solok,13.56,-1.25,100.75
1950,2,73.0,12.0,73.0,12.0,soppeng,41.55,-4.25,119.75
1950,2,82.0,6.0,,,sorong,25.11,-0.75,132.25
1950,2,33.0,14.0,33.0,14.0,sragen,31.15,-7.25,111.25
1950,2,32.0,15.0,32.0,15.0,subang,30.070002,-6.25,107.75
1950,2,32.0,4.0,32.0,4.0,sukabumi,26.84,-6.75,106.75
1950,2,32.0,72.0,32.0,72.0,sukabumi,26.84,-6.75,106.75
1950,2,33.0,11.0,33.0,11.0,sukoharjo,31.539999,-7.75,111.25
1950,2,53.0,1.0,53.0,,sumba barat,,-9.25,119.25
1950,2,53.0,2.0,53.0,2.0,sumba timur,8.17,-9.75,120.25
1950,2,52.0,4.0,52.0,4.0,sumbawa,14.18,-8.75,117.75
1950,2,32.0,13.0,32.0,13.0,sumedang,35.620003,-6.75,107.75
1950,2,35.0,29.0,35.0,29.0,sumenep,,-6.75,114.25
1950,2,35.0,78.0,35.0,78.0,surabaya,,-6.75,112.75
1950,2,33.0,72.0,33.0,72.0,surakarta,24.73,-7.75,110.75
1950,2,63.0,9.0,63.0,9.0,tabalong,26.539999,-2.25,115.25
1950,2,51.0,2.0,51.0,2.0,tabanan,37.120003,-8.25,115.25
1950,2,73.0,5.0,73.0,5.0,takalar,,-5.25,119.25
1950,2,73.0,18.0,73.0,18.0,tana toraja,23.39,-2.75,119.75
1950,2,13.0,4.0,13.0,5.0,tanah datar,21.710001,-0.25,100.25
1950,2,63.0,1.0,63.0,1.0,tanah laut,29.279999,-3.75,114.75
1950,2,32.0,19.0,32.0,19.0,tangerang,26.579998,-6.25,106.75
1950,2,32.0,75.0,32.0,75.0,tangerang,26.579998,-6.25,106.75
1950,2,,,18.0,2.0,tanggamus,12.66,-5.25,104.75
1950,2,12.0,72.0,12.0,72.0,tanjung balai,9.559999,2.75,99.75
1950,2,15.0,5.0,,,tanjung jabung,11.33,-0.75,103.25
1950,2,,,15.0,7.0,tanjung jabung barat,26.579998,-6.25,106.75
1950,2,,,15.0,6.0,tanjung jabung timur,26.579998,-6.25,106.75
1950,2,12.0,2.0,12.0,3.0,tapanuli selatan,22.310001,1.75,99.25
1950,2,12.0,3.0,12.0,4.0,tapanuli tengah,,1.75,98.75
1950,2,12.0,4.0,12.0,5.0,tapanuli utara,19.11,2.25,98.75
1950,2,63.0,5.0,63.0,5.0,tapin,28.87,-2.75,115.25
1950,2,,,64.0,73.0,tarakan,,3.25,117.75
1950,2,32.0,8.0,32.0,8.0,tasikmalaya,42.65,-7.25,108.25
1950,2,12.0,74.0,12.0,74.0,tebing tinggi,14.13,3.25,99.25
1950,2,,,15.0,8.0,tebo,37.71,-7.75,112.75
1950,2,33.0,28.0,33.0,28.0,tegal,,-6.75,109.25
1950,2,33.0,76.0,33.0,76.0,tegal,,-6.75,109.25
1950,2,33.0,23.0,33.0,23.0,temanggung,39.98,-7.25,110.25
1950,2,53.0,4.0,53.0,,timor tengah selatan,10.14,-9.75,124.25
1950,2,53.0,5.0,53.0,,timor tengah utara,14.19,-9.25,124.25
1950,2,,,12.0,6.0,toba samosir,15.589999,2.75,99.25
1950,2,35.0,3.0,35.0,3.0,trenggalek,24.25,-8.25,111.75
1950,2,35.0,23.0,35.0,23.0,tuban,,-6.75,112.25
1950,2,,,18.0,8.0,tulangbawang,24.84,-4.25,105.75
1950,2,35.0,4.0,35.0,4.0,tulungagung,28.029999,-8.25,112.25
1950,2,73.0,71.0,73.0,71.0,ujung pandang,,-5.25,119.25
1950,2,54.0,4.0,54.0,,vikeke,15.7699995,-8.75,126.75
1950,2,73.0,13.0,73.0,13.0,wajo,20.86,-4.25,120.25
1950,2,,,18.0,7.0,way kanan,20.05,-4.75,104.25
1950,2,33.0,12.0,33.0,12.0,wonogiri,31.539999,-7.75,111.25
1950,2,33.0,7.0,33.0,7.0,wonosobo,39.98,-7.25,110.25
1950,2,82.0,8.0,92.0,4.0,yapen waropen,32.03,-1.75,136.75
1950,2,34.0,71.0,34.0,71.0,yogyakarta,26.98,-7.75,110.25
1950,3,11.0,5.0,,,aceh barat,8.32,4.75,96.25
1950,3,11.0,6.0,,,aceh besar,,5.75,95.25
1950,3,11.0,1.0,11.0,3.0,aceh selatan,23.27,3.25,97.25
1950,3,,,11.0,2.0,aceh singkil,,2.25,97.75
1950,3,11.0,4.0,11.0,6.0,aceh tengah,16.22,3.75,97.25
1950,3,11.0,2.0,11.0,4.0,aceh tenggara,10.4800005,3.75,97.75
1950,3,11.0,3.0,11.0,5.0,aceh timur,0.0,4.75,97.75
1950,3,11.0,8.0,,,aceh utara,0.0,5.25,96.75
1950,3,,,92.0,1.0,adm. mimika,,-4.75,136.25
1950,3,,,92.0,3.0,adm. paniai,21.689999,-3.25,136.75
1950,3,13.0,6.0,13.0,7.0,agam,22.97,-0.25,100.25
1950,3,54.0,9.0,54.0,,aileu,13.18,-8.75,125.75
1950,3,54.0,2.0,54.0,,ainaro,13.18,-8.75,125.75
1950,3,53.0,7.0,53.0,,alor,8.33,-8.25,124.25
1950,3,54.0,13.0,54.0,,ambeno,11.41,-9.25,124.25
1950,3,81.0,71.0,81.0,71.0,ambon,,-3.75,128.25
1950,3,12.0,6.0,12.0,8.0,asahan,,3.25,99.75
1950,3,,,14.0,72.0,b a t a m,,1.25,104.25
1950,3,51.0,3.0,51.0,3.0,badung,35.18,-8.25,115.25
1950,3,64.0,71.0,64.0,71.0,balikpapan,21.9,-1.25,116.75
1950,3,11.0,71.0,,,banda aceh,,5.75,95.25
1950,3,18.0,71.0,18.0,71.0,bandar lampung,19.07,-5.25,105.25
1950,3,32.0,6.0,32.0,6.0,bandung,38.1,-6.75,107.75
1950,3,32.0,73.0,32.0,73.0,bandung,38.1,-6.75,107.75
1950,3,,,72.0,2.0,banggai,6.7300005,-0.75,123.25
1950,3,16.0,7.0,16.0,7.0,bangka,,-2.25,106.25
1950,3,35.0,26.0,35.0,26.0,bangkalan,,-6.75,112.75
1950,3,51.0,6.0,51.0,6.0,bangli,,-8.25,115.75
1950,3,63.0,3.0,63.0,3.0,banjar,27.070002,-3.25,114.75
1950,3,,,63.0,30.0,banjar baru,27.070002,-3.25,114.75
1950,3,63.0,71.0,63.0,71.0,banjarmasin,27.070002,-3.25,114.75
1950,3,33.0,4.0,33.0,4.0,banjarnegara,36.53,-7.25,109.75
1950,3,73.0,3.0,73.0,3.0,bantaeng,35.510002,-5.25,119.75
1950,3,34.0,2.0,34.0,2.0,bantul,11.96,-7.75,110.75
1950,3,33.0,2.0,33.0,2.0,banyumas,34.489998,-7.25,109.25
1950,3,35.0,10.0,35.0,10.0,banyuwangi,23.560001,-8.25,114.25
1950,3,63.0,4.0,63.0,4.0,barito kuala,29.0,-2.75,114.75
1950,3,62.0,4.0,62.0,4.0,barito selatan,16.36,-1.75,114.75
1950,3,62.0,5.0,62.0,5.0,barito utara,19.84,-0.75,114.75
1950,3,73.0,10.0,73.0,10.0,barru,16.33,-4.25,119.75
1950,3,14.0,72.0,14.0,72.0,batam,,1.25,104.25
1950,3,33.0,25.0,33.0,25.0,batang,,-6.75,109.75
1950,3,15.0,4.0,15.0,4.0,batang hari,20.810001,-1.75,103.75
1950,3,54.0,6.0,54.0,,baukau,14.219999,-8.75,126.75
1950,3,32.0,18.0,32.0,18.0,bekasi,18.47,-6.25,107.25
1950,3,16.0,8.0,16.0,8.0,belitung,,-2.75,108.25
1950,3,53.0,6.0,53.0,,belu,10.690001,-9.25,124.75
1950,3,14.0,5.0,14.0,8.0,bengkalis,,1.75,101.75
1950,3,17.0,71.0,17.0,71.0,bengkulu,29.95,-3.75,102.25
1950,3,,,17.0,,bengkulu,29.95,-3.75,102.25
